1742.44311241429, 1742.44311241429, 1742.44311241429, 1742.44311241429, 1742.44311241429, 1742.44311241429, 1742.44311241429, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1785.74438260351, 1922.57639640145, 1922.57639640145, 1922.57639640145, 1922.57639640145, 1922.57639640145, 1922.57639640145, 1955.48536174526, 1955.48536174526, 2017.83919081774, 2017.83919081774, 2017.83919081774, 2017.83919081774, 2017.83919081774, 2017.83919081774, 2017.83919081774, 2017.83919081774, 2017.83919081774, 2017.83919081774, 1988.39432708907, 1988.39432708907, 1988.39432708907, 1988.39432708907, 1988.39432708907, 1988.39432708907, 1988.39432708907, 1988.39432708907, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1998.78663193448, 1936.432802862, 1936.432802862,an2i
1780.5482301808, 1780.5482301808, 1780.5482301808, 1780.5482301808, 1780.5482301808, 1780.5482301808, 1780.5482301808, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1823.84950037002, 1946.82510770741, 1946.82510770741, 1946.82510770741, 1946.82510770741, 1946.82510770741, 1946.82510770741, 2003.98278435718, 2003.98278435718, 2052.48020696911, 2052.48020696911, 2052.48020696911, 2052.48020696911, 2052.48020696911, 2052.48020696911, 2052.48020696911, 2052.48020696911, 2052.48020696911, 2052.48020696911, 2019.5712416253, 2019.5712416253, 2019.5712416253, 2019.5712416253, 2019.5712416253, 2019.5712416253, 2019.5712416253, 2019.5712416253, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2035.15969889342, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 2024.76739404801, 1986.66227628149, 1986.66227628149,an2i
1730.31875676131, 1730.31875676131, 1730.31875676131, 1730.31875676131, 1730.31875676131, 1730.31875676131, 1730.31875676131, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1939.89690447714, 1939.89690447714, 1997.05458112692, 1997.05458112692, 1997.05458112692, 1997.05458112692, 1997.05458112692, 1997.05458112692, 1997.05458112692, 1997.05458112692, 1997.05458112692, 1997.05458112692, 1967.60971739824, 1967.60971739824, 1967.60971739824, 1967.60971739824, 1967.60971739824, 1967.60971739824, 1967.60971739824, 1967.60971739824, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1979.73407305123, 1920.84434559388, 1920.84434559388,an2i
2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2734.90822515126, 2856.15178168108, 2856.15178168108, 2856.15178168108, 2856.15178168108, 2856.15178168108, 2856.15178168108, 2895.98895025516, 2895.98895025516, 2928.89791559897, 2928.89791559897, 2928.89791559897, 2928.89791559897, 2928.89791559897, 2928.89791559897, 2928.89791559897, 2928.89791559897, 2928.89791559897, 2928.89791559897, 2876.93639137191, 2876.93639137191, 2876.93639137191, 2876.93639137191, 2876.93639137191, 2876.93639137191, 2876.93639137191, 2876.93639137191, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2909.84535671571, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2844.0274260281, 2819.77871472213, 2819.77871472213,an2i
2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2778.20949534047, 2904.649204293, 2904.649204293, 2904.649204293, 2904.649204293, 2904.649204293, 2904.649204293, 2951.41457609736, 2951.41457609736, 3003.37610032442, 3003.37610032442, 3003.37610032442, 3003.37610032442, 3003.37610032442, 3003.37610032442, 3003.37610032442, 3003.37610032442, 3003.37610032442, 3003.37610032442, 2946.21842367465, 2946.21842367465, 2946.21842367465, 2946.21842367465, 2946.21842367465, 2946.21842367465, 2946.21842367465, 2946.21842367465, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2998.17994790172, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2960.0748301352, 2939.29022044438, 2939.29022044438,an2i
2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2741.83642838153, 2871.7402389492, 2871.7402389492, 2871.7402389492, 2871.7402389492, 2871.7402389492, 2871.7402389492, 2902.91715348543, 2902.91715348543, 2935.82611882924, 2935.82611882924, 2935.82611882924, 2935.82611882924, 2935.82611882924, 2935.82611882924, 2935.82611882924, 2935.82611882924, 2935.82611882924, 2935.82611882924, 2883.86459460218, 2883.86459460218, 2883.86459460218, 2883.86459460218, 2883.86459460218, 2883.86459460218, 2883.86459460218, 2883.86459460218, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2923.70176317626, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2844.02742602809, 2805.92230826158, 2805.92230826158,an2i
1550.18547277414, 1550.18547277414, 1550.18547277414, 1550.18547277414, 1550.18547277414, 1550.18547277414, 1550.18547277414, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1595.21879377093, 1718.19440110832, 1718.19440110832, 1718.19440110832, 1718.19440110832, 1718.19440110832, 1718.19440110832, 1751.10336645213, 1751.10336645213, 1811.72514471704, 1811.72514471704, 1811.72514471704, 1811.72514471704, 1811.72514471704, 1811.72514471704, 1811.72514471704, 1811.72514471704, 1811.72514471704, 1811.72514471704, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1773.62002695053, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1784.01233179594, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1738.97901079915, 1707.80209626291, 1707.80209626291,an2i
1616.00340346176, 1616.00340346176, 1616.00340346176, 1616.00340346176, 1616.00340346176, 1616.00340346176, 1616.00340346176, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1659.30467365098, 1763.22772210511, 1763.22772210511, 1763.22772210511, 1763.22772210511, 1763.22772210511, 1763.22772210511, 1822.11744956246, 1822.11744956246, 1870.61487217439, 1870.61487217439, 1870.61487217439, 1870.61487217439, 1870.61487217439, 1870.61487217439, 1870.61487217439, 1870.61487217439, 1870.61487217439, 1870.61487217439, 1829.04565279273, 1829.04565279273, 1829.04565279273, 1829.04565279273, 1829.04565279273, 1829.04565279273, 1829.04565279273, 1829.04565279273, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1844.63411006085, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1744.17516322185, 1733.78285837644, 1733.78285837644,an2i
1685.28543576451, 1685.28543576451, 1685.28543576451, 1685.28543576451, 1685.28543576451, 1685.28543576451, 1685.28543576451, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1728.58670595374, 1849.83026248356, 1849.83026248356, 1849.83026248356, 1849.83026248356, 1849.83026248356, 1849.83026248356, 1881.0071770198, 1881.0071770198, 1939.89690447714, 1939.89690447714, 1939.89690447714, 1939.89690447714, 1939.89690447714, 1939.89690447714, 1939.89690447714, 1939.89690447714, 1939.89690447714, 1939.89690447714, 1900.05973590306, 1900.05973590306, 1900.05973590306, 1900.05973590306, 1900.05973590306, 1900.05973590306, 1900.05973590306, 1900.05973590306, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1910.45204074847, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1872.34692298195, 1827.31360198516, 1827.31360198516,an2i
2700.26720899988, 2700.26720899988, 2700.26720899988, 2700.26720899988, 2700.26720899988, 2700.26720899988, 2700.26720899988, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2747.03258080424, 2870.00818814163, 2870.00818814163, 2870.00818814163, 2870.00818814163, 2870.00818814163, 2870.00818814163, 2902.91715348544, 2902.91715348544, 2946.21842367466, 2946.21842367466, 2946.21842367466, 2946.21842367466, 2946.21842367466, 2946.21842367466, 2946.21842367466, 2946.21842367466, 2946.21842367466, 2946.21842367466, 2902.91715348544, 2902.91715348544, 2902.91715348544, 2902.91715348544, 2902.91715348544, 2902.91715348544, 2902.91715348544, 2902.91715348544, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2913.30945833085, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2798.9941050313, 2733.17617434368, 2733.17617434368,an2i
