0.0709144127104231, 0.206300828922443, 0.392305497655571,an2i
0.0540459607490502, 0.189700281191526, 0.397343330387664,an2i
0.0744280495228014, 0.211122184685811, 0.396379005065871,an2i
0.104653203393171, 0.192928462278393, 0.300530603033119,an2i
0.0855784586384717, 0.203285875542825, 0.331987075353929,an2i
0.110520913537675, 0.193834399097033, 0.300976481419822,an2i
0.0759386235760888, 0.164749334192225, 0.383788995953983,an2i
0.0640295387280595, 0.147068809262445, 0.378359979988214,an2i
0.0793704016572001, 0.168354989830536, 0.387944939718189,an2i
0.146619212144506, 0.175250312848472, 0.265361759702428,an2i
0.125620108188426, 0.20325565930877, 0.306492489448301,an2i
0.153111943826886, 0.17646231415839, 0.26678704717458,an2i
0.129352835428576, 0.113853769844312, 0.189469110035706,an2i
0.130945644420227, 0.160726947091633, 0.238407092503243,an2i
0.133651309617631, 0.115813227654514, 0.192177357773824,an2i
0.111744505938297, 0.210413518238524, 0.329376117152981,an2i
0.0952500947280049, 0.213751377562599, 0.355137933600406,an2i
0.117173780465062, 0.21208515654101, 0.33039353179144,an2i
0.0799662416175908, 0.177756487892487, 0.387358674780185,an2i
0.0658391147024238, 0.161309900665607, 0.386357398631099,an2i
0.0824815232773335, 0.181800762999532, 0.391093140635018,an2i
0.147874021524524, 0.191547787184245, 0.286781378061554,an2i
0.128384841551984, 0.21447178760058, 0.326279257108319,an2i
0.154111413254108, 0.193849329789709, 0.288412744294117,an2i
0.0916054758815292, -0.359031610940348, 0.214901326409766,an2i
0.0930571956453786, -0.353419553594958, 0.202770234615417,an2i
0.0961350836619431, -0.363090043616147, 0.216461728477277,an2i
0.142721798440149, -0.335114460774777, 0.187569423324398,an2i
0.1422257022009, -0.312723395979084, 0.180446393979087,an2i
0.148725541616973, -0.336939015564559, 0.189285755858501,an2i
0.116650137034192, -0.227518687344763, 0.0873395575815219,an2i
0.115298995668378, -0.16824675177622, 0.0800580464765067,an2i
0.122223355632009, -0.229205654160929, 0.0866935938129275,an2i
0.142601052887189, -0.302517098070963, 0.190886407265982,an2i
0.142980287665757, -0.270678664470373, 0.182221692856639,an2i
0.150497738349655, -0.305061043856153, 0.192119468931765,an2i
0.0927196748090755, -0.349885923523362, 0.198659632300338,an2i
0.106312725032515, -0.35467579504339, 0.190536537307692,an2i
0.0968325687091286, -0.353155319902558, 0.20121457316589,an2i
0.142279748211292, -0.278335115648915, 0.180849640238452,an2i
0.140625669341291, -0.23826135118798, 0.173599673190269,an2i
0.148311082139913, -0.278471643444118, 0.18229468229269,an2i
